plant_group,genus,species,family,status,priority,collected by feb 2021
Flowering plants,Rubus,chamaemorus,Rosaceae,dtol,,,,,,,,,
Flowering plants,Rubus,fruticosus,Rosaceae,dtol,,,,,,,,,
Flowering plants,Rubus,idaeus,Rosaceae,dtol,,,,,,,,,
Flowering plants,Rubus,saxatilis,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sanguisorba,officinalis,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sibbaldia,procumbens,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,admonitor,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,anglica,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,aria,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,arranensis,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,arvonicola,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,aucuparia,Rosaceae,dtol_other_priority,yes,yes,,,,,,,
Flowering plants,Sorbus,bristoliensis,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,cambrensis,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,cheddarensis,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,cuneifolia,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,devoniensis,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,domestica,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,eminens,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,eminentiformis,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,eminentoides,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,evansii,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,greenii,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,herefordensis,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,hibernica,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,lancastriensis,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,leighensis,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,leptophylla,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,leyana,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,margaretae,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,minima,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,parviloba,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,porrigentiformis,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,pseudofennica,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,pseudomeinichii,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,richii,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,rupicola,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,rupicoloides,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,saxicola,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,scannelliana,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,spectans,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,stenophylla,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,stirtoniana,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,subcuneata,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,torminalis,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,vexans,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,whiteana,Rosaceae,dtol,,,,,,,,,
Flowering plants,Sorbus,wilmottiana,Rosaceae,dtol,,,,,,,,,
Flowering plants,Spiraea,douglasii,Rosaceae,dtol,,,,,,,,,
Flowering plants,Spiraea,salicifolia,Rosaceae,dtol,,,,,,,,,
Flowering plants,Asperula,cynanchica,Rubiaceae,dtol,,,,,,,,,
Flowering plants,Cruciata,laevipes,Rubiaceae,dtol,,,,,,,,,
Flowering plants,Galium,album,Rubiaceae,dtol,,,,,,,,,
Flowering plants,Galium,aparine,Rubiaceae,dtol_other_priority,yes,yes,,,,,,,
Flowering plants,Galium,boreale,Rubiaceae,dtol,,,,,,,,,
Flowering plants,Galium,constrictum,Rubiaceae,dtol,,,,,,,,,
Flowering plants,Galium,odoratum,Rubiaceae,dtol,,,,,,,,,
Flowering plants,Galium,palustre,Rubiaceae,dtol,,,,,,,,,
Flowering plants,Galium,parisiense,Rubiaceae,dtol,,,,,,,,,
Flowering plants,Galium,pumilum,Rubiaceae,dtol,,,,,,,,,
Flowering plants,Galium,saxatile,Rubiaceae,dtol,,,,,,,,,
Flowering plants,Galium,sterneri,Rubiaceae,dtol,,,,,,,,,
Flowering plants,Galium,tricornutum,Rubiaceae,dtol,,,,,,,,,
Flowering plants,Galium,uliginosum,Rubiaceae,dtol,,,,,,,,,
Flowering plants,Galium,verum,Rubiaceae,dtol,,,,,,,,,
Flowering plants,Rubia,peregrina,Rubiaceae,dtol,,,,,,,,,
Flowering plants,Sherardia,arvensis,Rubiaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Ruppia,maritima,Ruppiaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Ruppia,spiralis,Ruppiaceae,dtol,,,,,,,,,
Flowering plants,Populus,tremula,Salicaceae,dtol,,,,,,,,,
Flowering plants,Salix,alba,Salicaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Salix,arbuscula,Salicaceae,dtol,,,,,,,,,
Flowering plants,Salix,aurita,Salicaceae,dtol,,,,,,,,,
Flowering plants,Salix,caprea,Salicaceae,dtol,,,,,,,,,
Flowering plants,Salix,cinerea,Salicaceae,dtol,,,,,,,,,
Flowering plants,Salix,euxina,Salicaceae,dtol,,,,,,,,,
Flowering plants,Salix,herbacea,Salicaceae,dtol_other_priority,,,,,,,,,
Flowering plants,Salix,lanata,Salicaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Salix,lapponum,Salicaceae,dtol,,,,,,,,,
Flowering plants,Salix,myrsinifolia,Salicaceae,dtol,,,,,,,,,
Flowering plants,Salix,myrsinites,Salicaceae,dtol,,,,,,,,,
Flowering plants,Salix,pentandra,Salicaceae,dtol,,,,,,,,,
Flowering plants,Salix,phylicifolia,Salicaceae,dtol,,,,,,,,,
Flowering plants,Salix,purpurea,Salicaceae,dtol,,,,,,,,,
Flowering plants,Salix,repens,Salicaceae,dtol,,,,,,,,,
Flowering plants,Salix,reticulata,Salicaceae,dtol,,,,,,,,,
Flowering plants,Salix,triandra,Salicaceae,dtol,,,,,,,,,
Flowering plants,Salix,viminalis,Salicaceae,dtol,,,,,,,,,
Ferns & fern allies,Azolla,filiculoides,Salviniaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Thesium,humifusum,Santalaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Viscum,album,Santalaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Acer,campestre,Sapindaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Acer,pseudoplatanus,Sapindaceae,dtol,,,,,,,,,
Flowering plants,Aesculus,hippocastanum,Sapindaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Sarracenia,purpurea,Sarraceniaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Chrysosplenium,alternifolium,Saxifragaceae,dtol,,,,,,,,,
Flowering plants,Chrysosplenium,oppositifolium,Saxifragaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Micranthes,nivalis,Saxifragaceae,dtol,,,,,,,,,
Flowering plants,Micranthes,stellaris,Saxifragaceae,dtol,,,,,,,,,
Flowering plants,Saxifraga,aizoides,Saxifragaceae,dtol,,,,,,,,,
Flowering plants,Saxifraga,cernua,Saxifragaceae,dtol,,,,,,,,,
Flowering plants,Saxifraga,cespitosa,Saxifragaceae,dtol,,,,,,,,,
Flowering plants,Saxifraga,granulata,Saxifragaceae,dtol,,,,,,,,,
Flowering plants,Saxifraga,hirculus,Saxifragaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Saxifraga,hirsuta,Saxifragaceae,dtol,,,,,,,,,
Flowering plants,Saxifraga,hypnoides,Saxifragaceae,dtol,,,,,,,,,
Flowering plants,Saxifraga,oppositifolia,Saxifragaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Saxifraga,rivularis,Saxifragaceae,dtol,,,,,,,,,
Flowering plants,Saxifraga,spathularis,Saxifragaceae,dtol,,,,,,,,,
Flowering plants,Saxifraga,tridactylites,Saxifragaceae,dtol,,,,,,,,,
Flowering plants,Tolmiea,menziesii,Saxifragaceae,dtol,,,,,,,,,
Flowering plants,Scheuchzeria,palustris,Scheuchzeriaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Buddleja,davidii,Scrophulariaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Limosella,aquatica,Scrophulariaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Limosella,australis,Scrophulariaceae,dtol,,,,,,,,,
Flowering plants,Scrophularia,auriculata,Scrophulariaceae,dtol,,,,,,,,,
Flowering plants,Scrophularia,nodosa,Scrophulariaceae,dtol_family_representative,,yes,,,,,,,
Flowering plants,Scrophularia,umbrosa,Scrophulariaceae,dtol,,,,,,,,,
Flowering plants,Verbascum,lychnitis,Scrophulariaceae,dtol,,,,,,,,,
Flowering plants,Verbascum,nigrum,Scrophulariaceae,dtol,,,,,,,,,
Flowering plants,Verbascum,pulverulentum,Scrophulariaceae,dtol,,,,,,,,,
Flowering plants,Verbascum,thapsus,Scrophulariaceae,dtol_family_representative,yes,,,,,,,,
Ferns & fern allies,Selaginella,selaginoides,Selaginellaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Ailanthus,altissima,Simaroubaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Atropa,belladonna,Solanaceae,dtol_other_priority,yes,yes,,,,,,,
Flowering plants,Hyoscyamus,niger,Solanaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Solanum,dulcamara,Solanaceae,dtol_family_representative,,yes,,,,,,,
Flowering plants,Solanum,nigrum,Solanaceae,dtol,,,,,,,,,
Conifers,Taxus,baccata,Taxaceae,dtol_family_representative,yes,yes,,,,,,,
Ferns & fern allies,Oreopteris,limbospermum,Thelypteridaceae,dtol,,yes,,,,,,,
Ferns & fern allies,Phegopteris,connectilis,Thelypteridaceae,dtol_family_representative,yes,,,,,,,,
Ferns & fern allies,Thelypteris,palustris,Thelypteridaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Daphne,laureola,Thymelaeaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Daphne,mezereum,Thymelaeaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Tofieldia,pusilla,Tofieldiaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Sparganium,angustifolium,Typhaceae,dtol,,,,,,,,,
Flowering plants,Sparganium,emersum,Typhaceae,dtol,,,,,,,,,
Flowering plants,Sparganium,erectum,Typhaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Sparganium,natans,Typhaceae,dtol,,,,,,,,,
Flowering plants,Typha,angustifolia,Typhaceae,dtol,,,,,,,,,
Flowering plants,Typha,latifolia,Typhaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Ulmus,glabra,Ulmaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Ulmus,minor,Ulmaceae,dtol_family_representative,,,,,,,,,
Flowering plants,Ulmus,plotii,Ulmaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Ulmus,procera,Ulmaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Parietaria,judaica,Urticaceae,dtol_family_representative,,yes,,,,,,,
Flowering plants,Urtica,dioica,Urticaceae,dtol_other_priority,yes,yes,,,,,,,
Flowering plants,Urtica,urens,Urticaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Valeriana,dioica,Valerianaceae,dtol,,,,,,,,,
Flowering plants,Valeriana,officinalis,Valerianaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Valerianella,carinata,Valerianaceae,dtol,,,,,,,,,
Flowering plants,Valerianella,dentata,Valerianaceae,dtol,,,,,,,,,
Flowering plants,Valerianella,eriocarpa,Valerianaceae,dtol,,,,,,,,,
Flowering plants,Valerianella,locusta,Valerianaceae,dtol,,,,,,,,,
Flowering plants,Valerianella,rimosa,Valerianaceae,dtol,,,,,,,,,
Flowering plants,Verbena,officinalis,Verbenaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Chaenorhinum,minus,Veronicaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Digitalis,purpurea,Veronicaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Kickxia,elatine,Veronicaceae,dtol,,,,,,,,,
Flowering plants,Kickxia,spuria,Veronicaceae,dtol,,,,,,,,,
Flowering plants,Linaria,vulgaris,Veronicaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Misopates,orontium,Veronicaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Sibthorpia,europaea,Veronicaceae,dtol,,,,,,,,,
Flowering plants,Veronica,agrestis,Veronicaceae,dtol,,,,,,,,,
Flowering plants,Veronica,alpina,Veronicaceae,dtol,,,,,,,,,
Flowering plants,Veronica,anagallis-aquatica,Veronicaceae,dtol,,,,,,,,,
Flowering plants,Veronica,arvensis,Veronicaceae,dtol,,,,,,,,,
Flowering plants,Veronica,beccabunga,Veronicaceae,dtol,,,,,,,,,
Flowering plants,Veronica,catenata,Veronicaceae,dtol,,,,,,,,,
Flowering plants,Veronica,chamaedrys,Veronicaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Veronica,fruticans,Veronicaceae,dtol,,,,,,,,,
Flowering plants,Veronica,hederifolia,Veronicaceae,dtol,,,,,,,,,
Flowering plants,Veronica,montana,Veronicaceae,dtol,,,,,,,,,
Flowering plants,Veronica,officinalis,Veronicaceae,dtol,,,,,,,,,
Flowering plants,Veronica,scutellata,Veronicaceae,dtol,,,,,,,,,
Flowering plants,Veronica,serpyllifolia,Veronicaceae,dtol_other_priority,yes,,,,,,,,
Flowering plants,Veronica,spicata,Veronicaceae,dtol_other_priority,,yes,,,,,,,
Flowering plants,Veronica,triphyllos,Veronicaceae,dtol,,,,,,,,,
Flowering plants,Veronica,verna,Veronicaceae,dtol,,,,,,,,,
Flowering plants,Viola,arvensis,Violaceae,dtol,,,,,,,,,
Flowering plants,Viola,canina,Violaceae,dtol,,,,,,,,,
Flowering plants,Viola,hirta,Violaceae,dtol,,,,,,,,,
Flowering plants,Viola,kitaibeliana,Violaceae,dtol,,,,,,,,,
Flowering plants,Viola,lactea,Violaceae,dtol,,,,,,,,,
Flowering plants,Viola,lutea,Violaceae,dtol,,,,,,,,,
Flowering plants,Viola,odorata,Violaceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Viola,palustris,Violaceae,dtol,,,,,,,,,
Flowering plants,Viola,reichenbachiana,Violaceae,dtol,,,,,,,,,
Flowering plants,Viola,riviniana,Violaceae,dtol_other_priority,yes,yes,,,,,,,
Flowering plants,Viola,rupestris,Violaceae,dtol,,,,,,,,,
Flowering plants,Viola,stagnina,Violaceae,dtol,,,,,,,,,
Flowering plants,Viola,tricolor,Violaceae,dtol,,,,,,,,,
Ferns & fern allies,Athyrium,distentifolium,Woodsiaceae,dtol_family_representative,yes,yes,,,,,,,
Ferns & fern allies,Athyrium,filix-femina,Woodsiaceae,dtol_other_priority,,yes,,,,,,,
Ferns & fern allies,Woodsia,alpina,Woodsiaceae,dtol_other_priority,,yes,,,,,,,
Ferns & fern allies,Woodsia,ilvensis,Woodsiaceae,dtol_family_representative,yes,yes,,,,,,,
Flowering plants,Zostera,marina,Zosteraceae,dtol_family_representative,yes,,,,,,,,
Flowering plants,Zostera,noltei,Zosteraceae,dtol,,,,,,,,,
,,,,,,,,,,,,,
